vowel,F3,F2,F1
L,3198.216898192316,2427.3056794734803,478.3904358977907
L,3022.7454300006357,2425.3261206992206,513.732569434725
L,3072.2818625511104,2309.525276489619,459.0222860737841
L,2832.389416387474,2443.7863887191465,496.9581813458953
L,3141.134542107532,2349.7860204688695,516.9774741132858
L,2979.0993118016277,2477.960587299752,482.0643590860025
L,2960.135255771699,2435.066708840325,492.89271226621844
L,3107.4918917020964,2374.6111734081455,482.0848820765385
L,3417.5849847116724,2505.0383482944476,500.4562695139001
L,3070.066141499747,2484.096338970556,495.50957384985355
L,3057.0001555109566,2329.1035185373057,481.0458462954461
L,2569.0345114182146,2389.903549246946,471.20330266533483
L,3296.1210752378825,2367.28743637349,454.28653341823065
L,3045.3857944723427,2241.296181691359,494.43278908945604
L,3097.4131151664224,2478.2645363785527,463.90020473057626
L,3058.1913358892266,2203.5861726908006,499.9410989834819
L,3132.2056856941845,2423.6289437365103,483.03909960727015
L,3116.3150817789087,2554.7130995574917,476.11497369243534
L,3074.164187293344,2236.5655651217985,462.03149777740026
L,3067.9311991906934,2495.5401418975007,476.81081809432453
L,3016.9873418005045,2316.8858198373578,470.0856263991096
L,3098.0273927139515,2187.9492834576254,513.9346907765015
L,2951.423286190538,2450.3650871530604,452.3295338729379
L,3155.09844592788,2444.4574498740644,492.2784800389424
L,2901.2004861472615,2394.5090734199725,454.4291931386645
L,3014.415689109567,2486.7280991879675,502.24035153875843
L,3055.3176761787972,2249.729122397124,498.5909432490068
L,3055.9585459346035,2090.6226805092524,501.9005103055439
L,3049.3008579097914,2507.1898600739983,456.54921696994626
L,2568.0761629156304,2398.001666249318,490.04126279186966
L,2794.9189760458753,2249.292428701274,549.5385085108356
L,3006.348539749422,2451.4358989564876,467.2865651690535
L,2733.9152624900657,2344.866962316384,476.58564986909056
L,2991.958586867273,2351.443721201369,489.3820787602421
L,3030.0846473911065,2215.531270640224,494.7413627162208
L,2755.428401550032,2122.5452306761435,500.8512089470429
L,3130.396644541462,2358.212998079995,449.29991861016504
L,2944.9373949061023,2333.930197086071,444.45916065893516
L,2940.1872753527537,2442.1380624893923,517.4694245475846
L,2988.973285006672,2454.4547478978784,436.7754492953127
L,3153.665231955993,2269.9330999584754,490.42239664349745
L,3015.1805933557084,2521.1389566569383,461.88237909259095
L,3148.8041013228135,2331.948242465185,479.17692270606665
L,3024.9347032092464,2264.999155393571,482.65950997335386
L,3043.436748893104,2393.5266593740957,485.04079926848266
L,3174.813867998308,2474.2048938476014,457.6274467778586
L,3185.6181222151813,2224.7157174942595,497.1967196985263
L,3147.603125484893,2138.986777560909,485.24544880368524
L,2981.484068295548,2275.276008249142,515.623083786381
L,2953.215879181698,2269.6459281317907,484.828032801123
L,3157.655274772453,2348.2500547043023,511.16784867791245
L,3134.053434798818,2107.4265114417585,470.2133728313058
L,2967.2348035339633,2421.684432743029,419.6106680885652
L,3442.1063320357603,2427.79383572124,486.5953748146122
L,3233.3663119113826,2642.137091745093,504.02853146680997
L,3197.836319176393,2380.454095392913,479.5821530561882
L,2980.369825472652,2267.3122569797556,466.40860949225714
L,2846.8376320430434,2356.0282009564958,442.31527800998276
L,3082.1434074105373,2360.703905598993,486.5484874560385
L,2973.296615836448,2728.8387387738444,515.8467989893545
L,2863.020587362067,2392.5366513382305,468.3166516480636
L,2898.139669718113,2206.5364775895946,493.438033081836
L,2948.9873071166294,2479.4454273409806,506.9998404809101
L,3262.7280309025277,2264.2052649117372,494.48007949821204
L,3149.544136170447,2308.928430793956,464.3617072289621
L,3298.6933296307025,2391.9013873053154,498.3586211796885
L,2927.510096794467,2220.8196118337505,469.24778794601553
L,3034.0681352149168,2239.1559841938483,482.7622478710932
L,2795.2496830413434,2232.554392292938,499.20250664588656
L,3145.1686229204206,2318.660572493003,458.42099193579156
L,2896.1668478595543,2320.8610299174397,498.5651215732338
L,3194.696704783711,2306.285122279257,455.1431579124675
L,3093.886331320296,2267.616989723493,470.48419877150195
L,3255.3033952052137,2462.806399427902,486.81507964087257
L,2858.841564480143,2389.9976441034055,508.66317357251876
L,2995.659520920891,2524.769241140929,514.2197987418647
L,3306.968816826701,2401.0949997123325,497.1855095503152
L,3268.8756895637407,2417.9043330584063,470.89519629686635
L,2984.529936004022,2393.2091232837447,451.8329416599988
L,3031.131526569656,2494.6666967307274,430.08121949435844
L,3287.238692838933,2497.7207513616486,471.896684527694
L,3135.9486098746315,2365.3722187066733,512.7042673977942
L,3203.0065817438317,2199.441636983609,497.18238728515985
L,3021.6109081413583,2374.7949514637653,465.41464859157895
L,3319.8531236012955,2487.9873102034794,465.1345263900528
L,2849.271690855153,2319.3942113868693,493.493238903105
L,3089.667422078391,2513.182956528845,502.0765612906676
L,3201.0047117811814,2403.650651122184,449.4484356654046
L,3023.1266192204257,2490.3556117442,481.7557212761298
L,3129.796744770415,2327.308011722145,458.13004385771444
L,3034.171528623361,2401.5448601386115,467.16514157500615
L,3017.0186784726297,2253.9084716351576,510.0297647591729
L,3008.0513286041864,2536.788343211171,519.919260590563
L,3040.628333485226,2245.750937376276,432.6255662527399
L,2828.2935408024605,2202.5440319557333,516.2900415031953
L,3070.680623240193,2411.0707349738777,429.3768326342167
L,2870.130424579985,2469.8971835647735,489.92559481403947
L,3030.5291142086435,2431.7926089044645,522.50451701818
L,3019.2578679410694,2373.2029791643167,487.65121558736104
L,3418.155535824575,2116.7511217324504,499.49983580714974
L,3035.475436726929,2432.0207566212794,467.1244528210274
L,3045.5254880394577,2449.124301021795,558.1767813552087
L,3176.3467243122263,2264.716243032892,472.7662036791517
L,2983.7863363552046,2152.6651948365006,475.0283218704103
L,3164.8663593400893,2214.322051919169,508.3208560228718
L,3127.4588264385243,2278.176909676925,479.582059258291
L,3296.9838239364035,2451.742028947069,483.2121252657903
L,3016.717641665906,2374.0590225809087,470.6409100756934
L,2731.7099879519924,2606.487537920732,486.75109873066555
L,3113.7771800209553,2358.1524085770557,465.2469292625012
L,3024.61862798317,2175.8715693705226,537.9916389279873
L,2864.551743440821,2242.969986935071,472.3677402140684
L,3249.6247593987155,2366.7156891628088,453.1473205258643
L,3244.474750769608,2451.4408241173833,496.0032042167773
L,3162.256831914729,2648.133294743875,535.7700417151221
L,2948.172902890547,2557.0244003999187,492.25351178267744
L,3129.1869763334275,2164.8889741581766,478.88518376587507
L,2928.9224789351233,2462.9179548611337,508.86659408472775
L,2736.3296585173603,2362.394377331495,510.0929553407812
L,3024.5034564028524,2451.2117760215297,491.4806460431941
L,3105.1544344075683,2332.917003843424,453.6195735801226
L,2881.7984229955696,2448.880934834341,483.46991687078105
L,3031.856105860707,2314.875002495382,475.6296893816398
L,3212.8110854286147,2325.357387319106,450.6132871737671
L,3166.5184435362075,2340.773334497997,483.7582101526165
L,3298.3968284718853,2362.5687140933023,489.98378570581724
L,2873.0373290533107,2339.024087259499,497.7200539917877
L,2815.572199529134,2388.749932260933,485.4341044043721
L,3059.3025300954228,2487.6440397663373,491.0766901335918
L,3278.6276752841113,2247.508039781005,486.28257829832313
L,3065.8938549424256,2238.560656113462,506.094524300506
L,3407.8613801384327,2362.989031692287,495.1962592818115
L,3065.90174533321,2280.6186127834762,439.0286392910813
L,2945.2636778054925,2200.4009214524576,524.1540651851277
L,3035.4285052226173,2324.095039340172,504.4730648686255
L,2881.764694149049,2274.318327505962,484.6439453023542
L,3210.0415865407945,2424.324256591209,488.99705219175854
L,3064.924672283778,2412.3278899160414,487.8699176588715
L,2895.774732255301,2370.44886795812,457.07041888713627
L,3065.377250173811,2308.1633809190153,544.3260661902061
L,3046.910122320301,2198.9486712895673,479.75954791215224
L,3132.280112521624,2562.875286632536,468.76472454147995
L,2811.4423697652915,2461.5909766017135,449.65854125252343
L,2986.4208718538825,2334.5363775883247,481.3183521028024
L,3158.2009543723975,2284.160246119635,476.3894385601727
L,3050.8216306222757,2382.6899584765965,485.36252626919634
L,3119.556281587727,2464.7840220151356,492.48211389297086
L,3122.239830163682,2177.902110532229,484.21299893485116
L,3126.1968272024455,2451.1972962579557,466.2797288022539
L,2952.397654688248,2297.1125951477143,495.95439568237595
L,3210.8219430341805,2316.8178423127683,504.9272898740932
L,3071.8491928689755,2350.3032068505418,477.89507084989606
L,3166.970224806519,2403.499576835071,537.9611840776904
L,2922.9079082464586,2426.2655262650446,470.219795613052
L,2920.3033414361835,2363.7149610456145,486.3170623776799
L,3498.459193179923,2343.224757295461,455.70618368294487
L,3094.675086025518,2119.673815560142,480.779243700107
L,3055.4462593423564,2458.9614952832712,506.5129773236825
L,2976.130097673737,2347.1898927700104,464.4981819407523
L,2880.8012510086055,2401.64505766176,452.24290900139215
L,2989.707203627705,2247.320679241915,496.2748489489098
L,3327.9883046530294,2211.087221033506,438.2496036380237
L,3033.936016951312,2366.8562643720047,488.2806222581887
L,2984.869173349477,2341.2744029138926,491.87537641455555
L,3211.8217757622347,2133.815482909863,474.09011254739016
L,3085.6379123951033,2256.4493256297806,524.8077466071803
L,2956.0046817830835,2360.117139761389,496.4279336387413
L,2962.740376989391,2146.642737097128,472.64799317496573
L,3210.144100862263,2325.1621512576576,462.55861161976566
L,3194.3038627805904,2325.885868545274,470.67961635034726
L,3075.814472087104,2456.1412122874217,540.518381791341
L,3179.2775918339057,2502.151076025422,470.7809162944433
L,2896.4012336237593,2372.3706820924613,485.5881534535192
L,2888.3650300306945,2344.2714218388505,492.643520081517
L,3108.01405174951,2424.6320386626903,490.02679823281926
L,2975.605128162426,2304.2312508987743,454.0453237384479
L,3325.445909731605,2366.5905056162314,477.56979870255435
L,2911.219888766282,2712.14154695026,457.07912802181704
L,2987.536364156233,2414.172705890827,497.4951431227243
L,3199.2283282286744,2578.7497060437154,495.2237073793762
L,2891.7968983850883,2334.6162389543492,490.4341517962103
L,3368.714705235864,2199.709502176327,512.0422226011892
L,3080.4639285112607,2464.073460790886,480.53682759324226
L,2924.402659011216,2453.7907061642077,498.80450930460074
L,3201.3844958201685,2363.426726866476,468.51429813682563
L,2815.0511652096106,2461.890888957485,493.23693100102224
L,2905.573281093317,2301.3136631326743,471.7277746913727
L,2826.622426457884,2268.309056601443,455.6179968831265
L,2990.0350788353066,2277.649020822529,443.70783116106804
L,3361.748398696431,2513.1129414442066,464.18668097029234
L,3094.5851261991734,2414.365246871368,511.76472339277944
L,2928.039942680339,2494.141627205922,469.7680869034025
L,2849.0806040036614,2450.6291481389394,514.1718159425567
L,3448.044304809459,2223.1324874030825,499.87891039470105
L,2990.443840134917,2457.6321675194667,447.4876773377653
L,2860.238193739614,2273.252802160563,484.90698170288425
L,2955.13894466292,2442.9331761677618,507.79950503092863
L,3144.5255116711037,2556.4216383898975,493.04221310134653
L,2867.2407171665736,2526.2192727259085,468.3854769101152
L,3191.9753839770024,2551.0940711076414,494.02901545913915
L,2824.6113571704163,2256.421411310217,514.944278875276
L,3027.183422036624,2374.409570506911,501.32560965035117
L,3159.2936848965614,2397.9680778145807,477.96065883502575
L,3005.2711617589557,2466.446536090701,496.36870417528723
L,3013.7231549056946,2492.9597810114387,479.8838261196157
L,2922.993769087855,2275.2517148546794,459.36340880311917
L,3011.416610965447,2510.887895913255,463.55695137811324
L,3081.7708249194134,2287.3464848795584,476.7135366532948
L,2822.492208990451,2338.9213544022396,478.32201507771015
L,3135.474954657049,2391.4029679924474,454.0588301824081
L,3218.502861953247,2389.868334506251,487.7912034398363
L,3051.5983137557587,2303.7751818659726,488.25992650493174
L,3125.598574744498,2158.429584498388,469.9889257780918
L,3014.082344967892,2395.2921741233486,511.8184607931401
L,2935.1937646518013,2306.1160116137903,470.6223012278858
L,2930.6468133705416,2323.945196952975,501.6148736127095
L,2892.132011632633,2415.589052226831,441.8990611450572
L,2967.3117548430973,2326.037890249223,523.4478611008747
L,3011.051428179502,2104.702959264429,434.7268328993008
L,3058.194616355821,2437.578403697157,492.06725896169814
L,3078.579576650521,2502.437197405045,469.9688720191983
L,3189.608096377495,2172.014239845626,461.1455098345457
L,2777.1551310636582,2332.4995431957973,481.88279160301784
L,3070.4175927883784,2372.317706478904,460.59958706089674
L,3023.9597351003226,2187.92693143737,515.9219797494438
L,3006.6514799721203,2307.1892164230835,521.3729089319246
L,2863.37106665371,2231.8993237657196,456.5262791544242
L,3042.639433583574,2416.040440204646,500.8631625550457
L,3445.615085215607,2099.0046122907597,497.70096447735466
L,2967.954018096849,2295.6564086439025,468.03250310266884
L,2914.276309751163,2564.195061691858,503.3414804473858
L,3056.5408661267834,2524.757612731588,446.4724254880322
L,2849.8678617023343,2107.455315667978,466.1091388560226
L,3077.6832801014807,2377.1630268404983,486.6066071520961
L,2837.6021747377627,2459.973048314108,488.7870045654718
L,3164.9007360657847,2141.1808724999764,490.5225042399666
L,2871.6876361265895,2318.0165253858013,495.9049123020687
L,3066.905438994965,2264.3053973910955,483.1514967218537
L,2819.211134128058,2501.0191195649736,478.04239092916555
L,3223.7466489905755,2302.737628000893,470.355639879981
L,2936.3468870197325,2468.6075674227063,465.8672375505173
L,3151.3974927581767,2319.7750039756065,435.28048630761737
L,2965.941557552396,2225.570453651593,483.8187507769284
L,2871.284259149289,2474.4965556595034,480.8005179724744
L,3025.8899714000786,2442.5592452933815,506.2783524579321
L,3049.9319255423625,2273.8055645782965,440.15863377089204
L,2948.27450458858,2292.0146518338784,485.585437489764
L,3000.31332859428,2446.3480739450815,468.19645399881284
L,3044.2926658798983,2505.006515158032,491.25507891701244
L,3043.8352692612407,2293.8200697411653,467.7074617693333
L,2923.153886936885,2301.025938121172,501.2493300056752
L,3019.1287553872353,2205.3893345456695,525.7012884273938
L,3101.842686428309,2198.628942889318,472.3293484071341
L,3069.926806338758,2566.5680150324147,456.2390841330483
L,3201.992615809685,2530.4892699894795,467.8179985324491
L,3010.6375460809854,2242.4564314980516,478.0864134429106
L,3047.4145404165515,2443.0036122732404,509.32793082514377
L,2938.8031357355057,2132.3638111552764,482.48693858047875
L,3097.8085039497128,2394.493641568756,475.11084107265657
L,3072.0434080136997,2544.2013485876532,492.2188801804446
L,2996.005309923279,2305.8516081283983,478.8980655620828
L,3302.848355173447,2343.324691098527,482.5219665798249
L,2979.374833396573,2494.954782017512,530.3300697020838
L,3121.7860819957014,2374.7878958726265,483.8883054211578
L,2689.035568691856,2453.11408970168,486.2401189462996
L,3118.38641403336,2280.869595549602,473.7153663727032
L,2990.2570434427907,2485.806917866637,473.8529499460353
L,3370.9180981700606,2415.949481048528,452.19226376110305
